# Documentation: DRAMA Software User Manual, section 7.3.2.7
latitude, imp.probability [1], casualty [1], fatality [1]
89.70000000001156, 4.6296296296333137E-5, 0.0, 0.0
89.69166666667822, 4.629629629625419E-5, 0.0, 0.0
89.68333333334489, 4.6296296296333137E-5, 0.0, 0.0
89.67500000001155, 4.6296296296333137E-5, 0.0, 0.0
89.66666666667821, 4.629629629625419E-5, 0.0, 0.0
89.65833333334488, 4.6296296296333137E-5, 0.0, 0.0
89.65000000001154, 4.629629629625419E-5, 0.0, 0.0
89.64166666667822, 4.6296296296333137E-5, 0.0, 0.0
89.63333333334488, 4.629629629625419E-5, 0.0, 0.0
89.62500000001155, 4.6296296296333137E-5, 0.0, 0.0
89.61666666667821, 4.6296296296333137E-5, 0.0, 0.0
89.60833333334487, 4.629629629625419E-5, 0.0, 0.0
89.60000000001155, 4.6296296296333137E-5, 0.0, 0.0
89.59166666667821, 4.629629629625419E-5, 0.0, 0.0
89.58333333334488, 4.6296296296333137E-5, 0.0, 0.0
89.57500000001154, 4.629629629625419E-5, 0.0, 0.0
89.56666666667822, 4.6296296296333137E-5, 0.0, 0.0
89.55833333334488, 4.6296296296333137E-5, 0.0, 0.0
89.55000000001154, 4.629629629625419E-5, 0.0, 0.0
89.54166666667821, 4.6296296296333137E-5, 0.0, 0.0
89.53333333334487, 4.629629629625419E-5, 0.0, 0.0
89.52500000001154, 4.6296296296333137E-5, 0.0, 0.0
89.5166666666782, 4.629629629625419E-5, 0.0, 0.0
89.50833333334488, 4.6296296296333137E-5, 0.0, 0.0
89.50000000001154, 4.6296296296333137E-5, 0.0, 0.0
89.4916666666782, 4.629629629625419E-5, 0.0, 0.0
89.48333333334487, 4.6296296296333137E-5, 0.0, 0.0
89.47500000001153, 4.629629629625419E-5, 0.0, 0.0
89.46666666667821, 4.6296296296333137E-5, 0.0, 0.0
89.45833333334487, 4.629629629625419E-5, 0.0, 0.0
89.45000000001154, 4.6296296296333137E-5, 0.0, 0.0
89.4416666666782, 4.6296296296333137E-5, 0.0, 0.0
89.43333333334486, 4.629629629625419E-5, 0.0, 0.0
89.42500000001154, 4.6296296296333137E-5, 0.0, 0.0
89.4166666666782, 4.629629629625419E-5, 0.0, 0.0
89.40833333334487, 4.6296296296333137E-5, 0.0, 0.0
89.40000000001153, 4.629629629625419E-5, 0.0, 0.0
89.3916666666782, 4.6296296296333137E-5, 0.0, 0.0
89.38333333334486, 4.6296296296333137E-5, 0.0, 0.0
89.37500000001153, 4.629629629625419E-5, 0.0, 0.0
89.3666666666782, 4.6296296296333137E-5, 0.0, 0.0
89.35833333334486, 4.629629629625419E-5, 0.0, 0.0
89.35000000001153, 4.6296296296333137E-5, 0.0, 0.0
89.3416666666782, 4.629629629625419E-5, 0.0, 0.0
89.33333333334487, 4.6296296296333137E-5, 0.0, 0.0
89.32500000001153, 4.6296296296333137E-5, 0.0, 0.0
89.31666666667819, 4.629629629625419E-5, 0.0, 0.0
89.30833333334486, 4.6296296296333137E-5, 0.0, 0.0
89.30000000001152, 4.629629629625419E-5, 0.0, 0.0
89.2916666666782, 4.6296296296333137E-5, 0.0, 0.0
89.28333333334486, 4.629629629625419E-5, 0.0, 0.0
89.27500000001153, 4.6296296296333137E-5, 0.0, 0.0
89.26666666667819, 4.6296296296333137E-5, 0.0, 0.0
89.25833333334485, 4.629629629625419E-5, 0.0, 0.0
89.25000000001153, 4.6296296296333137E-5, 0.0, 0.0
89.24166666667819, 4.629629629625419E-5, 0.0, 0.0
89.23333333334486, 4.6296296296333137E-5, 0.0, 0.0
89.22500000001152, 4.629629629625419E-5, 0.0, 0.0
89.2166666666782, 4.6296296296333137E-5, 0.0, 0.0
89.20833333334485, 4.6296296296333137E-5, 0.0, 0.0
89.20000000001151, 4.629629629625419E-5, 0.0, 0.0
89.19166666667819, 4.6296296296333137E-5, 0.0, 0.0
89.18333333334485, 4.629629629625419E-5, 0.0, 0.0
89.17500000001152, 4.6296296296333137E-5, 0.0, 0.0
89.16666666667818, 4.629629629625419E-5, 0.0, 0.0
89.15833333334486, 4.6296296296333137E-5, 0.0, 0.0
89.15000000001152, 4.6296296296333137E-5, 0.0, 0.0
89.14166666667818, 4.629629629625419E-5, 0.0, 0.0
89.13333333334485, 4.6296296296333137E-5, 0.0, 0.0
89.12500000001151, 4.629629629625419E-5, 0.0, 0.0
89.11666666667819, 4.6296296296333137E-5, 0.0, 0.0
89.10833333334485, 4.629629629625419E-5, 0.0, 0.0
89.10000000001152, 4.6296296296333137E-5, 0.0, 0.0
89.09166666667818, 4.6296296296333137E-5, 0.0, 0.0
89.08333333334484, 4.629629629625419E-5, 0.0, 0.0
89.07500000001151, 4.6296296296333137E-5, 0.0, 0.0
89.06666666667817, 4.629629629625419E-5, 0.0, 0.0
89.05833333334485, 4.6296296296333137E-5, 0.0, 0.0
89.05000000001151, 4.629629629625419E-5, 0.0, 0.0
89.04166666667818, 4.6296296296333137E-5, 0.0, 0.0
89.03333333334484, 4.6296296296333137E-5, 0.0, 0.0
89.0250000000115, 4.629629629625419E-5, 0.0, 0.0
89.01666666667818, 4.6296296296333137E-5, 0.0, 0.0
89.00833333334484, 4.629629629625419E-5, 0.0, 0.0
89.00000000001151, 4.6296296296333137E-5, 0.0, 0.0
88.99166666667817, 4.629629629625419E-5, 0.0, 0.0
88.98333333334485, 4.6296296296333137E-5, 0.0, 0.0
88.9750000000115, 4.6296296296333137E-5, 0.0, 0.0
88.96666666667817, 4.629629629625419E-5, 0.0, 0.0
88.95833333334484, 4.6296296296333137E-5, 0.0, 0.0
88.9500000000115, 4.629629629625419E-5, 0.0, 0.0
88.94166666667817, 4.6296296296333137E-5, 0.0, 0.0
88.93333333334483, 4.629629629625419E-5, 0.0, 0.0
88.92500000001151, 4.6296296296333137E-5, 0.0, 0.0
88.91666666667817, 4.6296296296333137E-5, 0.0, 0.0
88.90833333334483, 4.629629629625419E-5, 0.0, 0.0
88.9000000000115, 4.6296296296333137E-5, 0.0, 0.0
88.89166666667816, 4.629629629625419E-5, 0.0, 0.0
88.88333333334484, 4.6296296296333137E-5, 0.0, 0.0
88.8750000000115, 4.629629629625419E-5, 0.0, 0.0
88.86666666667817, 4.6296296296333137E-5, 0.0, 0.0
88.85833333334483, 4.6296296296333137E-5, 0.0, 0.0
88.85000000001149, 4.629629629625419E-5, 0.0, 0.0
88.84166666667817, 4.6296296296333137E-5, 0.0, 0.0
88.83333333334483, 4.629629629625419E-5, 0.0, 0.0
88.8250000000115, 4.6296296296333137E-5, 0.0, 0.0
88.81666666667816, 4.629629629625419E-5, 0.0, 0.0
88.80833333334483, 4.6296296296333137E-5, 0.0, 0.0
88.8000000000115, 4.6296296296333137E-5, 0.0, 0.0
88.79166666667815, 4.629629629625419E-5, 0.0, 0.0
88.78333333334483, 4.6296296296333137E-5, 0.0, 0.0
88.77500000001149, 4.629629629625419E-5, 0.0, 0.0
88.76666666667816, 4.6296296296333137E-5, 0.0, 0.0
88.75833333334482, 4.629629629625419E-5, 0.0, 0.0
88.7500000000115, 4.6296296296333137E-5, 0.0, 0.0
88.74166666667816, 4.6296296296333137E-5, 0.0, 0.0
88.73333333334482, 4.629629629625419E-5, 0.0, 0.0
88.72500000001149, 4.6296296296333137E-5, 0.0, 0.0
88.71666666667815, 4.629629629625419E-5, 0.0, 0.0
88.70833333334483, 4.6296296296333137E-5, 0.0, 0.0
88.70000000001149, 4.629629629625419E-5, 0.0, 0.0
88.69166666667816, 4.6296296296333137E-5, 0.0, 0.0
88.68333333334482, 4.6296296296333137E-5, 0.0, 0.0
88.67500000001148, 4.629629629625419E-5, 0.0, 0.0
88.66666666667815, 4.6296296296333137E-5, 0.0, 0.0
88.65833333334481, 4.629629629625419E-5, 0.0, 0.0
88.65000000001149, 4.6296296296333137E-5, 0.0, 0.0
88.64166666667815, 4.629629629625419E-5, 0.0, 0.0
88.63333333334482, 4.6296296296333137E-5, 0.0, 0.0
88.62500000001148, 4.6296296296333137E-5, 0.0, 0.0
88.61666666667814, 4.629629629625419E-5, 0.0, 0.0
88.60833333334482, 4.6296296296333137E-5, 0.0, 0.0
88.60000000001148, 4.629629629625419E-5, 0.0, 0.0
88.59166666667815, 4.6296296296333137E-5, 0.0, 0.0
88.58333333334481, 4.629629629625419E-5, 0.0, 0.0
88.57500000001149, 4.6296296296333137E-5, 0.0, 0.0
88.56666666667815, 4.629629629625419E-5, 0.0, 0.0
88.55833333334482, 4.6296296296333137E-5, 0.0, 0.0
88.55000000001148, 4.6296296296333137E-5, 0.0, 0.0
88.54166666667814, 4.629629629625419E-5, 0.0, 0.0
88.53333333334481, 4.6296296296333137E-5, 0.0, 0.0
88.52500000001147, 4.629629629625419E-5, 0.0, 0.0
88.51666666667815, 4.6296296296333137E-5, 0.0, 0.0
88.50833333334481, 4.629629629625419E-5, 0.0, 0.0
88.50000000001148, 4.6296296296333137E-5, 0.0, 0.0
88.49166666667814, 4.6296296296333137E-5, 0.0, 0.0
88.4833333333448, 4.629629629625419E-5, 0.0, 0.0
88.47500000001148, 4.6296296296333137E-5, 0.0, 0.0
88.46666666667814, 4.629629629625419E-5, 0.0, 0.0
88.45833333334481, 4.6296296296333137E-5, 0.0, 0.0
88.45000000001147, 4.629629629625419E-5, 0.0, 0.0
88.44166666667815, 4.6296296296333137E-5, 0.0, 0.0
88.4333333333448, 4.6296296296333137E-5, 0.0, 0.0
88.42500000001147, 4.629629629625419E-5, 0.0, 0.0
88.41666666667814, 4.6296296296333137E-5, 0.0, 0.0
88.4083333333448, 4.629629629625419E-5, 0.0, 0.0
88.40000000001147, 4.6296296296333137E-5, 0.0, 0.0
88.39166666667813, 4.629629629625419E-5, 0.0, 0.0
88.38333333334481, 4.6296296296333137E-5, 0.0, 0.0
88.37500000001147, 4.6296296296333137E-5, 0.0, 0.0
88.36666666667813, 4.629629629625419E-5, 0.0, 0.0
88.3583333333448, 4.6296296296333137E-5, 0.0, 0.0
88.35000000001146, 4.629629629625419E-5, 0.0, 0.0
88.34166666667814, 4.6296296296333137E-5, 0.0, 0.0
88.3333333333448, 4.629629629625419E-5, 0.0, 0.0
88.32500000001147, 4.6296296296333137E-5, 0.0, 0.0
88.31666666667813, 4.6296296296333137E-5, 0.0, 0.0
88.30833333334479, 4.629629629625419E-5, 0.0, 0.0
88.30000000001147, 4.6296296296333137E-5, 0.0, 0.0
88.29166666667813, 4.629629629625419E-5, 0.0, 0.0
88.2833333333448, 4.6296296296333137E-5, 0.0, 0.0
88.27500000001146, 4.629629629625419E-5, 0.0, 0.0
88.26666666667813, 4.6296296296333137E-5, 0.0, 0.0
88.2583333333448, 4.6296296296333137E-5, 0.0, 0.0
88.25000000001145, 4.629629629625419E-5, 0.0, 0.0
88.24166666667813, 4.6296296296333137E-5, 0.0, 0.0
88.23333333334479, 4.629629629625419E-5, 0.0, 0.0
88.22500000001146, 4.6296296296333137E-5, 0.0, 0.0
88.21666666667812, 4.629629629625419E-5, 0.0, 0.0
88.2083333333448, 4.6296296296333137E-5, 0.0, 0.0
88.20000000001146, 4.6296296296333137E-5, 0.0, 0.0
88.19166666667812, 4.629629629625419E-5, 0.0, 0.0
88.18333333334479, 4.6296296296333137E-5, 0.0, 0.0
88.17500000001145, 4.629629629625419E-5, 0.0, 0.0
88.16666666667813, 4.6296296296333137E-5, 0.0, 0.0
88.15833333334479, 4.629629629625419E-5, 0.0, 0.0
88.15000000001146, 4.6296296296333137E-5, 0.0, 0.0
88.14166666667812, 4.6296296296333137E-5, 0.0, 0.0
88.13333333334478, 4.629629629625419E-5, 0.0, 0.0
88.12500000001145, 4.6296296296333137E-5, 0.0, 0.0
88.11666666667811, 4.629629629625419E-5, 0.0, 0.0
88.10833333334479, 4.6296296296333137E-5, 0.0, 0.0
88.10000000001145, 4.629629629625419E-5, 0.0, 0.0
88.09166666667812, 4.6296296296333137E-5, 0.0, 0.0
88.08333333334478, 4.6296296296333137E-5, 0.0, 0.0
88.07500000001144, 4.629629629625419E-5, 0.0, 0.0
88.06666666667812, 4.6296296296333137E-5, 0.0, 0.0
88.05833333334478, 4.629629629625419E-5, 0.0, 0.0
88.05000000001145, 4.6296296296333137E-5, 0.0, 0.0
88.04166666667811, 4.629629629625419E-5, 0.0, 0.0
88.03333333334479, 4.6296296296333137E-5, 0.0, 0.0
88.02500000001145, 4.6296296296333137E-5, 0.0, 0.0
88.0166666666781, 4.629629629625419E-5, 0.0, 0.0
88.00833333334478, 4.6296296296333137E-5, 0.0, 0.0
88.00000000001144, 4.629629629625419E-5, 0.0, 0.0
87.99166666667811, 4.6296296296333137E-5, 0.0, 0.0
87.98333333334477, 4.629629629625419E-5, 0.0, 0.0
87.97500000001145, 4.6296296296333137E-5, 0.0, 0.0
87.96666666667811, 4.6296296296333137E-5, 0.0, 0.0
87.95833333334477, 4.629629629625419E-5, 0.0, 0.0
87.95000000001144, 4.6296296296333137E-5, 0.0, 0.0
87.9416666666781, 4.629629629625419E-5, 0.0, 0.0
87.93333333334478, 4.6296296296333137E-5, 0.0, 0.0
87.92500000001144, 4.629629629625419E-5, 0.0, 0.0
87.91666666667811, 4.6296296296333137E-5, 0.0, 0.0
87.90833333334477, 4.6296296296333137E-5, 0.0, 0.0
87.90000000001143, 4.629629629625419E-5, 0.0, 0.0
87.8916666666781, 4.6296296296333137E-5, 0.0, 0.0
87.88333333334477, 4.629629629625419E-5, 0.0, 0.0
87.87500000001144, 4.6296296296333137E-5, 0.0, 0.0
87.8666666666781, 4.629629629625419E-5, 0.0, 0.0
87.85833333334477, 4.6296296296333137E-5, 0.0, 0.0
87.85000000001143, 4.6296296296333137E-5, 0.0, 0.0
87.8416666666781, 4.629629629625419E-5, 0.0, 0.0
87.83333333334477, 4.6296296296333137E-5, 0.0, 0.0
87.82500000001143, 4.629629629625419E-5, 0.0, 0.0
87.8166666666781, 4.6296296296333137E-5, 0.0, 0.0
87.80833333334476, 4.629629629625419E-5, 0.0, 0.0
87.80000000001144, 4.6296296296333137E-5, 0.0, 0.0
87.7916666666781, 4.6296296296333137E-5, 0.0, 0.0
87.78333333334476, 4.629629629625419E-5, 0.0, 0.0
87.77500000001143, 4.6296296296333137E-5, 0.0, 0.0
87.76666666667809, 4.629629629625419E-5, 0.0, 0.0
87.75833333334477, 4.6296296296333137E-5, 0.0, 0.0
87.75000000001143, 4.629629629625419E-5, 0.0, 0.0
87.7416666666781, 4.6296296296333137E-5, 0.0, 0.0
87.73333333334476, 4.6296296296333137E-5, 0.0, 0.0
87.72500000001142, 4.629629629625419E-5, 0.0, 0.0
87.7166666666781, 4.6296296296333137E-5, 0.0, 0.0
87.70833333334475, 4.629629629625419E-5, 0.0, 0.0
87.70000000001143, 4.6296296296333137E-5, 0.0, 0.0
87.69166666667809, 4.629629629625419E-5, 0.0, 0.0
87.68333333334476, 4.6296296296333137E-5, 0.0, 0.0
87.67500000001142, 4.6296296296333137E-5, 0.0, 0.0
87.66666666667808, 4.629629629625419E-5, 0.0, 0.0
87.65833333334476, 4.6296296296333137E-5, 0.0, 0.0
87.65000000001142, 4.629629629625419E-5, 0.0, 0.0
87.64166666667809, 4.6296296296333137E-5, 0.0, 0.0
87.63333333334475, 4.629629629625419E-5, 0.0, 0.0
87.62500000001143, 4.6296296296333137E-5, 0.0, 0.0
87.61666666667809, 4.6296296296333137E-5, 0.0, 0.0
87.60833333334475, 4.629629629625419E-5, 0.0, 0.0
87.60000000001142, 4.6296296296333137E-5, 0.0, 0.0
87.59166666667808, 4.629629629625419E-5, 0.0, 0.0
87.58333333334475, 4.6296296296333137E-5, 0.0, 0.0
87.57500000001141, 4.629629629625419E-5, 0.0, 0.0
87.56666666667809, 4.6296296296333137E-5, 0.0, 0.0
87.55833333334475, 4.6296296296333137E-5, 0.0, 0.0
87.55000000001141, 4.629629629625419E-5, 0.0, 0.0
87.54166666667808, 4.6296296296333137E-5, 0.0, 0.0
87.53333333334474, 4.629629629625419E-5, 0.0, 0.0
87.52500000001142, 4.6296296296333137E-5, 0.0, 0.0
87.51666666667808, 4.629629629625419E-5, 0.0, 0.0
87.50833333334475, 4.6296296296333137E-5, 0.0, 0.0
87.50000000001141, 4.6296296296333137E-5, 0.0, 0.0
87.49166666667807, 4.629629629625419E-5, 0.0, 0.0
87.48333333334475, 4.6296296296333137E-5, 0.0, 0.0
87.4750000000114, 4.629629629625419E-5, 0.0, 0.0
87.46666666667808, 4.6296296296333137E-5, 0.0, 0.0
87.45833333334474, 4.629629629625419E-5, 0.0, 0.0
87.45000000001141, 4.6296296296333137E-5, 0.0, 0.0
87.44166666667807, 4.6296296296333137E-5, 0.0, 0.0
87.43333333334473, 4.629629629625419E-5, 0.0, 0.0
87.42500000001141, 4.6296296296333137E-5, 0.0, 0.0
87.41666666667807, 4.629629629625419E-5, 0.0, 0.0
87.40833333334474, 4.6296296296333137E-5, 0.0, 0.0
87.4000000000114, 4.629629629625419E-5, 0.0, 0.0
87.39166666667808, 4.6296296296333137E-5, 0.0, 0.0
87.38333333334474, 4.6296296296333137E-5, 0.0, 0.0
87.3750000000114, 4.629629629625419E-5, 0.0, 0.0
87.36666666667807, 4.6296296296333137E-5, 0.0, 0.0
87.35833333334473, 4.629629629625419E-5, 0.0, 0.0
87.3500000000114, 4.6296296296333137E-5, 0.0, 0.0
87.34166666667807, 4.629629629625419E-5, 0.0, 0.0
87.33333333334474, 4.6296296296333137E-5, 0.0, 0.0
87.3250000000114, 4.6296296296333137E-5, 0.0, 0.0
87.31666666667806, 4.629629629625419E-5, 0.0, 0.0
87.30833333334473, 4.6296296296333137E-5, 0.0, 0.0
87.3000000000114, 4.629629629625419E-5, 0.0, 0.0
87.29166666667807, 4.6296296296333137E-5, 0.0, 0.0
87.28333333334473, 4.629629629625419E-5, 0.0, 0.0
87.2750000000114, 4.6296296296333137E-5, 0.0, 0.0
87.26666666667806, 4.6296296296333137E-5, 0.0, 0.0
87.25833333334472, 4.629629629625419E-5, 0.0, 0.0
87.2500000000114, 4.6296296296333137E-5, 0.0, 0.0
87.24166666667806, 4.629629629625419E-5, 0.0, 0.0
87.23333333334473, 4.6296296296333137E-5, 0.0, 0.0
87.22500000001139, 4.629629629625419E-5, 0.0, 0.0
87.21666666667807, 4.6296296296333137E-5, 0.0, 0.0
87.20833333334473, 4.6296296296333137E-5, 0.0, 0.0
87.20000000001139, 4.629629629625419E-5, 0.0, 0.0
87.19166666667806, 4.6296296296333137E-5, 0.0, 0.0
87.18333333334472, 4.629629629625419E-5, 0.0, 0.0
87.1750000000114, 4.6296296296333137E-5, 0.0, 0.0
87.16666666667805, 4.629629629625419E-5, 0.0, 0.0
87.15833333334473, 4.6296296296333137E-5, 0.0, 0.0
87.15000000001139, 4.6296296296333137E-5, 0.0, 0.0
87.14166666667805, 4.629629629625419E-5, 0.0, 0.0
87.13333333334472, 4.6296296296333137E-5, 0.0, 0.0
87.12500000001138, 4.629629629625419E-5, 0.0, 0.0
87.11666666667806, 4.6296296296333137E-5, 0.0, 0.0
87.10833333334472, 4.629629629625419E-5, 0.0, 0.0
87.10000000001139, 4.6296296296333137E-5, 0.0, 0.0
87.09166666667805, 4.6296296296333137E-5, 0.0, 0.0
87.08333333334471, 4.629629629625419E-5, 0.0, 0.0
87.07500000001139, 4.6296296296333137E-5, 0.0, 0.0
87.06666666667805, 4.629629629625419E-5, 0.0, 0.0
87.05833333334472, 4.6296296296333137E-5, 0.0, 0.0
87.05000000001138, 4.629629629625419E-5, 0.0, 0.0
87.04166666667805, 4.6296296296333137E-5, 0.0, 0.0
87.03333333334471, 4.6296296296333137E-5, 0.0, 0.0
87.02500000001137, 4.629629629625419E-5, 0.0, 0.0
87.01666666667805, 4.6296296296333137E-5, 0.0, 0.0
87.00833333334471, 4.629629629625419E-5, 0.0, 0.0
87.00000000001138, 4.6296296296333137E-5, 0.0, 0.0
86.99166666667804, 4.629629629625419E-5, 0.0, 0.0
86.98333333334472, 4.6296296296333137E-5, 0.0, 0.0
86.97500000001138, 4.6296296296333137E-5, 0.0, 0.0
86.96666666667804, 4.629629629625419E-5, 0.0, 0.0
86.95833333334471, 4.6296296296333137E-5, 0.0, 0.0
86.95000000001137, 4.629629629625419E-5, 0.0, 0.0
86.94166666667805, 4.6296296296333137E-5, 0.0, 0.0
86.9333333333447, 4.629629629625419E-5, 0.0, 0.0
86.92500000001138, 4.6296296296333137E-5, 0.0, 0.0
86.91666666667804, 4.6296296296333137E-5, 0.0, 0.0
86.9083333333447, 4.629629629625419E-5, 0.0, 0.0
86.90000000001137, 4.6296296296333137E-5, 0.0, 0.0
86.89166666667803, 4.629629629625419E-5, 0.0, 0.0
86.88333333334471, 4.6296296296333137E-5, 0.0, 0.0
86.87500000001137, 4.629629629625419E-5, 0.0, 0.0
86.86666666667804, 4.6296296296333137E-5, 0.0, 0.0
86.8583333333447, 4.6296296296333137E-5, 0.0, 0.0
86.85000000001136, 4.629629629625419E-5, 0.0, 0.0
86.84166666667804, 4.6296296296333137E-5, 0.0, 0.0
86.8333333333447, 4.629629629625419E-5, 0.0, 0.0
86.82500000001137, 4.6296296296333137E-5, 0.0, 0.0
86.81666666667803, 4.629629629625419E-5, 0.0, 0.0
86.8083333333447, 4.6296296296333137E-5, 0.0, 0.0
86.80000000001137, 4.6296296296333137E-5, 0.0, 0.0
86.79166666667803, 4.629629629625419E-5, 0.0, 0.0
86.7833333333447, 4.6296296296333137E-5, 0.0, 0.0
86.77500000001136, 4.629629629625419E-5, 0.0, 0.0
86.76666666667803, 4.6296296296333137E-5, 0.0, 0.0
86.7583333333447, 4.629629629625419E-5, 0.0, 0.0
86.75000000001137, 4.6296296296333137E-5, 0.0, 0.0
86.74166666667803, 4.6296296296333137E-5, 0.0, 0.0
86.73333333334469, 4.629629629625419E-5, 0.0, 0.0
86.72500000001136, 4.6296296296333137E-5, 0.0, 0.0
86.71666666667802, 4.629629629625419E-5, 0.0, 0.0
86.7083333333447, 4.6296296296333137E-5, 0.0, 0.0
86.70000000001136, 4.629629629625419E-5, 0.0, 0.0
86.69166666667803, 4.6296296296333137E-5, 0.0, 0.0
86.68333333334469, 4.6296296296333137E-5, 0.0, 0.0
86.67500000001135, 4.629629629625419E-5, 0.0, 0.0
86.66666666667803, 4.6296296296333137E-5, 0.0, 0.0
86.65833333334469, 4.629629629625419E-5, 0.0, 0.0
86.65000000001136, 4.6296296296333137E-5, 0.0, 0.0
86.64166666667802, 4.629629629625419E-5, 0.0, 0.0
86.6333333333447, 4.6296296296333137E-5, 0.0, 0.0
86.62500000001135, 4.6296296296333137E-5, 0.0, 0.0
86.61666666667801, 4.629629629625419E-5, 0.0, 0.0
86.60833333334469, 4.6296296296333137E-5, 0.0, 0.0
86.60000000001135, 4.629629629625419E-5, 0.0, 0.0
86.59166666667802, 4.6296296296333137E-5, 0.0, 0.0
86.58333333334468, 4.629629629625419E-5, 0.0, 0.0
86.57500000001136, 4.6296296296333137E-5, 0.0, 0.0
86.56666666667802, 4.6296296296333137E-5, 0.0, 0.0
86.55833333334468, 4.629629629625419E-5, 0.0, 0.0
86.55000000001135, 4.6296296296333137E-5, 0.0, 0.0
86.54166666667801, 4.629629629625419E-5, 0.0, 0.0
86.53333333334469, 4.6296296296333137E-5, 0.0, 0.0
86.52500000001135, 4.629629629625419E-5, 0.0, 0.0
86.51666666667802, 4.6296296296333137E-5, 0.0, 0.0
86.50833333334468, 4.6296296296333137E-5, 0.0, 0.0
86.50000000001134, 4.629629629625419E-5, 0.0, 0.0
86.49166666667801, 4.6296296296333137E-5, 0.0, 0.0
86.48333333334467, 4.629629629625419E-5, 0.0, 0.0
86.47500000001135, 4.6296296296333137E-5, 0.0, 0.0
86.46666666667801, 4.629629629625419E-5, 0.0, 0.0
86.45833333334468, 4.6296296296333137E-5, 0.0, 0.0
86.45000000001134, 4.6296296296333137E-5, 0.0, 0.0
86.441666666678, 4.629629629625419E-5, 0.0, 0.0
86.43333333334468, 4.6296296296333137E-5, 0.0, 0.0
86.42500000001134, 4.629629629625419E-5, 0.0, 0.0
86.41666666667801, 4.6296296296333137E-5, 0.0, 0.0
86.40833333334467, 4.629629629625419E-5, 0.0, 0.0
86.40000000001135, 4.6296296296333137E-5, 0.0, 0.0
86.391666666678, 4.6296296296333137E-5, 0.0, 0.0
86.38333333334467, 4.629629629625419E-5, 0.0, 0.0
86.37500000001134, 4.6296296296333137E-5, 0.0, 0.0
86.366666666678, 4.629629629625419E-5, 0.0, 0.0
86.35833333334467, 4.6296296296333137E-5, 0.0, 0.0
86.35000000001133, 4.629629629625419E-5, 0.0, 0.0
86.34166666667801, 4.6296296296333137E-5, 0.0, 0.0
86.33333333334467, 4.6296296296333137E-5, 0.0, 0.0
86.32500000001133, 4.629629629625419E-5, 0.0, 0.0
86.316666666678, 4.6296296296333137E-5, 0.0, 0.0
86.30833333334466, 4.629629629625419E-5, 0.0, 0.0
86.30000000001134, 4.6296296296333137E-5, 0.0, 0.0
86.291666666678, 4.629629629625419E-5, 0.0, 0.0
86.28333333334467, 4.6296296296333137E-5, 0.0, 0.0
86.27500000001133, 4.6296296296333137E-5, 0.0, 0.0
86.26666666667799, 4.629629629625419E-5, 0.0, 0.0
86.25833333334467, 4.6296296296333137E-5, 0.0, 0.0
86.25000000001133, 4.629629629625419E-5, 0.0, 0.0
86.241666666678, 4.6296296296333137E-5, 0.0, 0.0
86.23333333334466, 4.629629629625419E-5, 0.0, 0.0
